Run ID;num_shots;prompt_name;seed;exact_match/mean;f1_score/mean;negative_ratio/mean;positive_ratio/mean;precision/mean;recall/mean
38b1ea2ee123453888f7044b39a71a91;10;amo-3;5;0.769656045751634;0.8483849173173535;0.5047829485329485;1.3310227278168454;0.7536193342817624;0.9941189736189737
ce84090b98384c66bacd257bce5992dd;1;loft;4;0.5652336622096986;0.05373474455827396;1;0.03153183853183853;0.0998015873015873;0.04288335738335738
fa55c8d1e0694677afd62a40155e0ced;10;amo-3;4;0.7683635620915032;0.8429472792743792;0.5147803030303031;1.3457830045771222;0.7450870890600304;0.9946971361971362
3b0e7aa8a7f04b99864fe3c169ba152b;1;loft;3;0.5597287833166619;0.024203657997775643;1;0.015664381914381912;0.04125;0.02041041366041366
fd87858c11d7443fb80b5e09c2c7ef2a;10;amo-3;3;0.7798839869281046;0.8460657717996114;0.5543757816257816;1.3417363984055162;0.751515347061435;0.993005217005217
3f9d1f4a774940d18b840374ce6e4281;1;loft;2;0.5618330581840947;0.03777699207110972;1;0.02387734487734488;0.06502777777777778;0.03168290043290043
f1610098bb2b4373bfe88178f1d4e6d4;10;amo-3;2;0.7823717320261439;0.8559228704690526;0.5385422077922078;1.3100853180044356;0.7647856349401277;0.9943664483664484
082648f3429544849358c6d670cdaf60;1;loft;1;0.5664012475483367;0.0565063090504267;1;0.03245923983423984;0.10763888888888888;0.04495214045214045
5ecbeea831a444feae6d95e1f9f639cd;0;loft;5;0.6951282648031538;0.6773704466726905;0.9852784854034854;0.6079690059395941;0.8356693676693677;0.6041936951936951
2f2d5501b50d48cc95a106c0c8a4fa4b;10;amo-3;1;0.767328431372549;0.8453452228258128;0.5048464405964406;1.336398893318011;0.7475387868294806;0.9949631294631295
a54feca6498a4d76aba805cc4a67de3e;0;loft;4;0.7585655087963541;0.8181415817213095;0.9666619649413768;0.9186272406787114;0.8300625655858527;0.8310365606615607
10387760f27544ec85dfd9cf26647dce;8;amo-3;5;0.7825334967320261;0.8575548237315135;0.5317329244829245;1.3037380911572087;0.7658815768812349;0.9949712694712693
5ae23c9b4be54981aacc81772903128f;0;loft;3;0.7095298171308906;0.7314971628227458;0.9843737234987234;0.7171446094754919;0.835968984962406;0.6822362544862545
d45f6f77c49441d9a8c3c15f8249126e;8;amo-3;4;0.7801348039215686;0.8537364243706645;0.5431269841269841;1.3159008094302214;0.7602579498940684;0.9949712694712693
fecc97818496444ba50636080f81c8da;0;loft;2;0.7449014135370071;0.7981386999589833;0.9747482550129609;0.8288312099120922;0.8500858788900585;0.7784054649054649
8bcc9fe3aef8498aba3657f779772126;8;amo-3;3;0.7897736928104575;0.8556224626878968;0.5679646464646464;1.3136889425933544;0.7634934119737579;0.9941682391682393
